,Año,Id_Municipio,Nombre_Municipio,Poblacion,Total_Accidentes,Tasa_Accidentes,Total_Muertes,Tasa_Muertos,Total_Muertes_Alcohol,Tasa_Muertos_Alcohol,Total_Heridos,Tasa_Heridos,Total_Heridos_Alcohol,Tasa_Heridos_Alcohol,Total_Cinturon_Uso,Total_Cinturon_Tasa,Total_Fugas,Total_Fugas_Tasa
525,2004,22,Cucurpe,937,6,6.4034151547492,2,2.1344717182497335,0,0.0,2,2.1344717182497335,1,1.0672358591248667,0,0.0,0,0.0
526,2004,23,Cumpas,6202,41,6.610770719122864,2,0.32247662044501774,2,0.32247662044501774,2,0.32247662044501774,0,0.0,0,0.0,0,0.0
527,2004,24,Divisaderos,825,3,3.6363636363636362,0,0.0,0,0.0,6,7.2727272727272725,6,7.2727272727272725,0,0.0,0,0.0
528,2004,25,Empalme,49987,282,5.641466781363154,9,0.1800468121711645,1,0.02000520135235161,89,1.7804629203592934,11,0.22005721487586774,0,0.0,16,0.32008322163762576
529,2004,26,Etchojoa,56129,245,4.364945037324734,12,0.21379322631794617,3,0.05344830657948654,152,2.7080475333606517,24,0.42758645263589234,3,0.05344830657948654,2,0.03563220438632436
530,2004,27,Fronteras,7801,91,11.665171131906165,3,0.38456608127163183,0,0.0,46,5.896679912831688,14,1.7946417126009486,6,0.7691321625432637,0,0.0
531,2004,28,Granados,1235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
532,2004,29,Guaymas,130329,1417,10.872484251394548,12,0.09207467255944572,2,0.015345778759907617,590,4.527004734172747,104,0.7979804955151961,24,0.18414934511889144,105,0.8056533848951499
533,2004,30,Hermosillo,609829,4462,7.316805202769957,23,0.03771549073592761,3,0.0049194118351209935,2735,4.484863789685305,604,0.99044158280436,300,0.49194118351209926,315,0.5165382426877042
534,2004,31,Huachinera,1147,5,4.3591979075850045,0,0.0,0,0.0,1,0.8718395815170009,1,0.8718395815170009,1,0.8718395815170009,0,0.0
535,2004,32,Huásabas,966,4,4.140786749482402,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
536,2004,33,Huatabampo,76296,60,0.7864108210128972,6,0.07864108210128971,1,0.013106847016881619,82,1.0747614553842928,19,0.24903009332075077,0,0.0,1,0.013106847016881619
537,2004,34,Huépac,1142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
538,2004,35,Imuris,9988,50,5.006007208650381,0,0.0,0,0.0,5,0.500600720865038,2,0.2002402883460152,2,0.2002402883460152,0,0.0
539,2004,36,Magdalena,24447,39,1.5952877653699842,2,0.08180962899333252,0,0.0,39,1.5952877653699842,16,0.6544770319466602,1,0.04090481449666626,1,0.04090481449666626
540,2004,37,Mazatán,1584,11,6.944444444444444,4,2.5252525252525255,2,1.2626262626262628,15,9.46969696969697,11,6.944444444444444,2,1.2626262626262628,0,0.0
541,2004,38,Moctezuma,4187,19,4.537855266300453,0,0.0,0,0.0,11,2.627179364700263,5,1.1941724385001193,0,0.0,0,0.0
542,2004,39,Naco,5370,56,10.42830540037244,1,0.186219739292365,0,0.0,20,3.7243947858473,2,0.37243947858473,12,2.2346368715083798,0,0.0
543,2004,40,Nácori Chico,2236,6,2.6833631484794274,0,0.0,0,0.0,9,4.025044722719142,7,3.1305903398926658,0,0.0,0,0.0
544,2004,41,Nacozari de García,14365,67,4.66411416637661,2,0.1392272885485555,0,0.0,17,1.183431952662722,0,0.0,7,0.4872955099199443,0,0.0
545,2004,42,Navojoa,140650,707,5.026661926768575,19,0.13508709562744403,3,0.02132954141485958,359,2.552435122644863,50,0.35549235691432635,31,0.22040526128688234,61,0.43370067543547813
546,2004,43,Nogales,159787,1676,10.488963432569609,14,0.08761663965153611,0,0.0,862,5.394681669973152,172,1.076433001433158,688,4.305732005732632,200,1.25166628073623
547,2004,44,Onavas,479,1,2.08768267223382,0,0.0,0,0.0,0,0.0,0,0.0,1,2.08768267223382,0,0.0
548,2004,45,Opodepe,2831,7,2.4726245143058994,1,0.35323207347227126,1,0.35323207347227126,2,0.7064641469445425,1,0.35323207347227126,0,0.0,0,0.0
549,2004,46,Oquitoa,402,4,9.950248756218905,1,2.487562189054726,0,0.0,2,4.975124378109452,2,4.975124378109452,1,2.487562189054726,0,0.0
550,2004,47,Pitiquito,9236,27,2.9233434387180597,0,0.0,0,0.0,0,0.0,0,0.0,1,0.10827197921177999,0,0.0
551,2004,48,Puerto Peñasco,31157,570,18.29444426613602,8,0.2567641300510319,1,0.032095516256378985,183,5.873479474917354,57,1.829444426613602,197,6.3228167025066595,9,0.28885964630741084
552,2004,49,Quiriego,3335,4,1.1994002998500748,2,0.5997001499250374,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
553,2004,50,Rayón,1591,8,5.02828409805154,0,0.0,0,0.0,4,2.51414204902577,0,0.0,0,0.0,0,0.0
554,2004,51,Rosario,5432,17,3.12960235640648,1,0.1840942562592047,0,0.0,14,2.577319587628866,2,0.3681885125184094,2,0.3681885125184094,0,0.0
555,2004,52,Sahuaripa,6400,48,7.5,2,0.3125,0,0.0,17,2.65625,3,0.46875,2,0.3125,0,0.0
556,2004,53,San Felipe de Jesús,416,6,14.423076923076923,0,0.0,0,0.0,9,21.634615384615383,7,16.826923076923077,1,2.403846153846154,0,0.0
557,2004,54,San Javier,279,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
558,2004,55,San Luis Río Colorado,145006,1370,9.447884915106961,20,0.13792532722783885,2,0.013792532722783885,656,4.523950733073114,139,0.95858102423348,5,0.03448133180695971,194,1.3378756741100368
559,2004,56,San Miguel de Horcasitas,5626,25,4.443654461429079,1,0.17774617845716317,0,0.0,16,2.8439388553146108,0,0.0,1,0.17774617845716317,0,0.0
560,2004,57,San Pedro de la Cueva,1703,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
561,2004,58,Santa Ana,13526,34,2.5136773621174036,2,0.1478633742422002,2,0.1478633742422002,16,1.1829069939376016,6,0.44359012272660064,2,0.1478633742422002,0,0.0
562,2004,59,Santa Cruz,1628,8,4.914004914004914,0,0.0,0,0.0,2,1.2285012285012284,1,0.6142506142506142,0,0.0,0,0.0
563,2004,60,Sáric,2257,15,6.645990252547629,1,0.44306601683650865,1,0.44306601683650865,3,1.329198050509526,1,0.44306601683650865,0,0.0,0,0.0
564,2004,61,Soyopa,1649,2,1.2128562765312312,0,0.0,0,0.0,1,0.6064281382656156,1,0.6064281382656156,1,0.6064281382656156,0,0.0
565,2004,62,Suaqui Grande,1175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
566,2004,63,Tepache,1539,3,1.949317738791423,1,0.649772579597141,0,0.0,2,1.299545159194282,0,0.0,0,0.0,0,0.0
567,2004,64,Trincheras,1756,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
568,2004,65,Tubutama,1798,2,1.1123470522803114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
569,2004,66,Ures,9565,53,5.541035023523262,2,0.20909566126502876,0,0.0,15,1.5682174594877156,3,0.3136434918975431,3,0.3136434918975431,0,0.0
570,2004,67,Villa Hidalgo,1986,8,4.028197381671702,0,0.0,0,0.0,9,4.531722054380665,0,0.0,0,0.0,0,0.0
571,2004,68,Villa Pesqueira,1590,7,4.40251572327044,0,0.0,0,0.0,2,1.2578616352201257,0,0.0,3,1.8867924528301887,0,0.0
572,2004,69,Yécora,6069,3,0.4943153732081067,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
573,2004,70,General Plutarco Elías Calles,11278,99,8.778152154637347,4,0.3546728143287817,2,0.17733640716439086,39,3.4580599397056213,9,0.7980138322397589,4,0.3546728143287817,0,0.0
574,2004,71,Benito Juárez,21813,107,4.905331682941365,2,0.0916884426718012,1,0.0458442213359006,44,2.017145738779627,13,0.595974877366708,2,0.0916884426718012,4,0.1833768853436024
575,2004,72,San Ignacio Río Muerto,13692,36,2.629272567922875,2,0.14607069821793747,0,0.0,9,0.6573181419807187,3,0.21910604732690622,0,0.0,0,0.0
576,2005,1,Aconchi,2420,5,2.066115702479339,0,0.0,0,0.0,1,0.4132231404958678,0,0.0,0,0.0,0,0.0
577,2005,2,Agua Prieta,61944,801,12.931034482758621,5,0.08071806793232597,1,0.016143613586465193,262,4.229626759653881,60,0.9686168151879117,108,1.743510267338241,77,1.2430582461578201
578,2005,3,Alamos,25152,49,1.9481552162849873,2,0.07951653944020357,0,0.0,52,2.0674300254452924,5,0.1987913486005089,0,0.0,0,0.0
579,2005,4,Altar,7253,77,10.616296704811802,2,0.2757479663587481,0,0.0,10,1.3787398317937405,0,0.0,3,0.41362194953812215,2,0.2757479663587481
580,2005,5,Arivechi,1484,6,4.0431266846361185,2,1.3477088948787064,1,0.6738544474393532,10,6.738544474393532,8,5.3908355795148255,0,0.0,0,0.0
581,2005,6,Arizpe,3396,34,10.011778563015312,1,0.2944640753828033,0,0.0,18,5.30035335689046,3,0.8833922261484098,3,0.8833922261484098,0,0.0
582,2005,7,Atil,718,6,8.356545961002785,0,0.0,0,0.0,1,1.392757660167131,0,0.0,1,1.392757660167131,0,0.0
583,2005,8,Bacadéhuachi,1348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
584,2005,9,Bacanora,943,6,6.362672322375398,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
585,2005,10,Bacerac,1366,5,3.6603221083455346,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
586,2005,11,Bacoachi,1496,19,12.70053475935829,0,0.0,0,0.0,1,0.6684491978609626,0,0.0,1,0.6684491978609626,0,0.0
587,2005,12,Bácum,21322,105,4.9244911359159556,5,0.2344995779007598,1,0.046899915580151955,44,2.0635962855266863,10,0.4689991558015196,1,0.046899915580151955,6,0.2813994934809117
588,2005,13,Banámichi,1484,9,6.064690026954178,0,0.0,0,0.0,3,2.0215633423180592,2,1.3477088948787064,0,0.0,0,0.0
589,2005,14,Baviácora,3724,8,2.1482277121374866,1,0.26852846401718583,0,0.0,2,0.5370569280343717,0,0.0,1,0.26852846401718583,0,0.0
590,2005,15,Bavispe,1377,6,4.357298474945535,0,0.0,0,0.0,2,1.4524328249818446,1,0.7262164124909223,0,0.0,0,0.0
591,2005,16,Benjamín Hill,5732,41,7.152826238660153,0,0.0,0,0.0,44,7.676203768318214,0,0.0,2,0.34891835310537334,0,0.0
592,2005,17,Caborca,69516,1572,22.613499050578284,17,0.2445480177225387,1,0.014385177513090512,512,7.365210886702342,66,0.9494217158639737,11,0.15823695264399565,302,4.344323608953334
593,2005,18,Cajeme,356290,2603,7.305846361110332,14,0.03929383367481546,1,0.0028067024053439614,1189,3.3371691599539703,83,0.2329562996435488,1,0.0028067024053439614,192,0.5388868618260406
594,2005,19,Cananea,32061,182,5.676678830978448,0,0.0,0,0.0,88,2.744767786407161,31,0.9669068338479774,0,0.0,11,0.34309597330089514
595,2005,20,Carbó,4984,2,0.4012841091492777,1,0.20064205457463885,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
596,2005,21,La Colorada,2306,1,0.43365134431916735,0,0.0,0,0.0,0,0.0,0,0.0,1,0.43365134431916735,0,0.0
597,2005,22,Cucurpe,937,4,4.268943436499467,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0672358591248667,0,0.0
598,2005,23,Cumpas,6202,54,8.70686875201548,0,0.0,0,0.0,1,0.16123831022250887,1,0.16123831022250887,1,0.16123831022250887,0,0.0
599,2005,24,Divisaderos,825,1,1.2121212121212122,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
600,2005,25,Empalme,49987,313,6.261628023286055,1,0.02000520135235161,0,0.0,99,1.9805149338828096,24,0.48012483245643867,2,0.04001040270470322,11,0.22005721487586774
601,2005,26,Etchojoa,56129,230,4.097703504427302,12,0.21379322631794617,0,0.0,143,2.547702613622192,11,0.19597712412478396,0,0.0,25,0.4454025548290545
602,2005,27,Fronteras,7801,94,12.049737213177798,3,0.38456608127163183,0,0.0,39,4.999359056531214,16,2.05101910011537,10,1.2818869375721063,0,0.0
603,2005,28,Granados,1235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
604,2005,29,Guaymas,130329,1568,12.031090547767572,17,0.13043911945921474,2,0.015345778759907617,693,5.317312340307989,79,0.6061582610163508,34,0.2608782389184295,123,0.9437653937343186
605,2005,30,Hermosillo,609829,5005,8.207218744926857,37,0.06067274596649225,6,0.009838823670241987,3711,6.085312440044668,864,1.416790608514846,1284,2.105508265431785,323,0.5296566742480269
606,2005,31,Huachinera,1147,9,7.846556233653008,1,0.8718395815170009,0,0.0,8,6.974716652136007,1,0.8718395815170009,0,0.0,0,0.0
607,2005,32,Huásabas,966,9,9.316770186335404,0,0.0,0,0.0,2,2.070393374741201,1,1.0351966873706004,0,0.0,0,0.0
608,2005,33,Huatabampo,76296,61,0.7995176680297787,8,0.10485477613505295,2,0.026213694033763238,70,0.9174792911817133,14,0.18349585823634265,0,0.0,6,0.07864108210128971
609,2005,34,Huépac,1142,1,0.8756567425569177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
610,2005,35,Imuris,9988,38,3.8045654785742893,2,0.2002402883460152,2,0.2002402883460152,6,0.6007208650380457,3,0.30036043251902284,0,0.0,0,0.0
611,2005,36,Magdalena,24447,26,1.0635251769133225,1,0.04090481449666626,0,0.0,20,0.8180962899333251,8,0.3272385159733301,1,0.04090481449666626,0,0.0
612,2005,37,Mazatán,1584,23,14.52020202020202,2,1.2626262626262628,1,0.6313131313131314,33,20.833333333333332,2,1.2626262626262628,3,1.893939393939394,0,0.0
613,2005,38,Moctezuma,4187,57,13.61356579890136,4,0.9553379508000955,0,0.0,21,5.0155242417005015,1,0.23883448770002388,1,0.23883448770002388,0,0.0
614,2005,39,Naco,5370,30,5.58659217877095,4,0.74487895716946,1,0.186219739292365,3,0.5586592178770949,0,0.0,2,0.37243947858473,0,0.0
615,2005,40,Nácori Chico,2236,5,2.2361359570661894,0,0.0,0,0.0,16,7.155635062611807,10,4.472271914132379,1,0.4472271914132379,0,0.0
616,2005,41,Nacozari de García,14365,111,7.727114514444832,2,0.1392272885485555,1,0.06961364427427776,9,0.6265227984684998,6,0.41768186564566656,1,0.06961364427427776,9,0.6265227984684998
617,2005,42,Navojoa,140650,730,5.1901884109491645,14,0.09953785993601137,1,0.007109847138286526,415,2.9505865623889087,56,0.3981514397440455,28,0.19907571987202274,72,0.5119089939566299
618,2005,43,Nogales,159787,1560,9.762996989742595,9,0.05632498263313035,0,0.0,847,5.300806698917935,131,0.8198414138822308,600,3.7549988422086904,142,0.8886830593227234
619,2005,44,Onavas,479,1,2.08768267223382,0,0.0,0,0.0,0,0.0,0,0.0,1,2.08768267223382,0,0.0
620,2005,45,Opodepe,2831,6,2.1193924408336278,3,1.0596962204168139,0,0.0,8,2.82585658777817,2,0.7064641469445425,1,0.35323207347227126,0,0.0
621,2005,46,Oquitoa,402,8,19.90049751243781,0,0.0,0,0.0,3,7.462686567164179,0,0.0,2,4.975124378109452,0,0.0
622,2005,47,Pitiquito,9236,31,3.3564313555651797,0,0.0,0,0.0,1,0.10827197921177999,0,0.0,1,0.10827197921177999,0,0.0
623,2005,48,Puerto Peñasco,31157,609,19.5461694001348,16,0.5135282601020638,2,0.06419103251275797,201,6.451198767532176,73,2.3429726867156657,195,6.258625669993902,42,1.3480116827679174
624,2005,49,Quiriego,3335,8,2.3988005997001496,2,0.5997001499250374,0,0.0,8,2.3988005997001496,5,1.4992503748125936,0,0.0,0,0.0
625,2005,50,Rayón,1591,8,5.02828409805154,0,0.0,0,0.0,3,1.8856065367693275,0,0.0,0,0.0,0,0.0
626,2005,51,Rosario,5432,9,1.6568483063328423,1,0.1840942562592047,1,0.1840942562592047,11,2.025036818851252,11,2.025036818851252,1,0.1840942562592047,0,0.0
627,2005,52,Sahuaripa,6400,73,11.40625,1,0.15625,0,0.0,16,2.5,7,1.09375,0,0.0,0,0.0
628,2005,53,San Felipe de Jesús,416,3,7.211538461538462,0,0.0,0,0.0,5,12.01923076923077,3,7.211538461538462,0,0.0,0,0.0
629,2005,54,San Javier,279,1,3.5842293906810037,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5842293906810037,0,0.0
630,2005,55,San Luis Río Colorado,145006,1482,10.220266747582858,25,0.17240665903479854,2,0.013792532722783885,704,4.854971518419927,194,1.3378756741100368,4,0.02758506544556777,167,1.1516764823524543
631,2005,56,San Miguel de Horcasitas,5626,44,7.820831852115179,2,0.35549235691432635,0,0.0,20,3.5549235691432637,3,0.5332385353714896,1,0.17774617845716317,0,0.0
632,2005,57,San Pedro de la Cueva,1703,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
633,2005,58,Santa Ana,13526,40,2.9572674848440044,2,0.1478633742422002,2,0.1478633742422002,20,1.4786337424220022,6,0.44359012272660064,7,0.5175218098477007,0,0.0
634,2005,59,Santa Cruz,1628,8,4.914004914004914,1,0.6142506142506142,0,0.0,8,4.914004914004914,7,4.2997542997543,0,0.0,0,0.0
635,2005,60,Sáric,2257,20,8.861320336730172,3,1.329198050509526,1,0.44306601683650865,5,2.215330084182543,2,0.8861320336730173,2,0.8861320336730173,0,0.0
636,2005,61,Soyopa,1649,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
637,2005,62,Suaqui Grande,1175,1,0.851063829787234,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
638,2005,63,Tepache,1539,1,0.649772579597141,1,0.649772579597141,1,0.649772579597141,0,0.0,0,0.0,0,0.0,0,0.0
639,2005,64,Trincheras,1756,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
640,2005,65,Tubutama,1798,3,1.6685205784204673,2,1.1123470522803114,2,1.1123470522803114,5,2.780867630700779,5,2.780867630700779,0,0.0,0,0.0
641,2005,66,Ures,9565,43,4.495556717198118,2,0.20909566126502876,0,0.0,12,1.2545739675901724,2,0.20909566126502876,0,0.0,0,0.0
642,2005,67,Villa Hidalgo,1986,10,5.0352467270896275,0,0.0,0,0.0,6,3.0211480362537766,0,0.0,0,0.0,0,0.0
643,2005,68,Villa Pesqueira,1590,4,2.5157232704402515,1,0.6289308176100629,0,0.0,5,3.1446540880503147,5,3.1446540880503147,1,0.6289308176100629,0,0.0
644,2005,69,Yécora,6069,2,0.32954358213873786,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
645,2005,70,General Plutarco Elías Calles,11278,96,8.51214754389076,2,0.17733640716439086,0,0.0,41,3.6353963468700123,11,0.9753502394041497,7,0.6206774250753679,10,0.8866820358219542
646,2005,71,Benito Juárez,21813,105,4.813643240269564,7,0.3209095493513043,0,0.0,51,2.338055288130931,2,0.0916884426718012,3,0.1375326640077018,10,0.45844221335900615
647,2005,72,San Ignacio Río Muerto,13692,37,2.7023079170318436,1,0.07303534910896874,0,0.0,9,0.6573181419807187,4,0.29214139643587494,1,0.07303534910896874,0,0.0
648,2006,1,Aconchi,2420,7,2.892561983471074,1,0.4132231404958678,0,0.0,2,0.8264462809917356,0,0.0,0,0.0,0,0.0
649,2006,2,Agua Prieta,61944,760,12.269146325713548,6,0.09686168151879117,1,0.016143613586465193,202,3.2610099444659695,69,1.1139093374660984,431,6.957897455766498,63,1.0170476559473072
650,2006,3,Alamos,25152,58,2.305979643765903,8,0.31806615776081426,0,0.0,40,1.5903307888040712,1,0.03975826972010178,0,0.0,0,0.0
651,2006,4,Altar,7253,78,10.754170687991177,2,0.2757479663587481,0,0.0,17,2.3438577140493586,11,1.5166138149731145,1,0.13787398317937405,6,0.8272438990762443
652,2006,5,Arivechi,1484,2,1.3477088948787064,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
653,2006,6,Arizpe,3396,41,12.073027090694936,4,1.1778563015312131,2,0.5889281507656066,10,2.944640753828033,4,1.1778563015312131,3,0.8833922261484098,0,0.0
654,2006,7,Atil,718,1,1.392757660167131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
655,2006,8,Bacadéhuachi,1348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
656,2006,9,Bacanora,943,5,5.302226935312832,0,0.0,0,0.0,1,1.0604453870625663,0,0.0,0,0.0,0,0.0
657,2006,10,Bacerac,1366,8,5.856515373352855,0,0.0,0,0.0,1,0.7320644216691069,1,0.7320644216691069,0,0.0,0,0.0
658,2006,11,Bacoachi,1496,13,8.689839572192513,2,1.3368983957219251,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
659,2006,12,Bácum,21322,142,6.659788012381577,6,0.2813994934809117,0,0.0,91,4.267892317793828,29,1.3600975518244067,2,0.09379983116030391,9,0.4220992402213676
660,2006,13,Banámichi,1484,10,6.738544474393532,0,0.0,0,0.0,5,3.369272237196766,5,3.369272237196766,3,2.0215633423180592,0,0.0
661,2006,14,Baviácora,3724,14,3.7593984962406015,0,0.0,0,0.0,2,0.5370569280343717,1,0.26852846401718583,0,0.0,0,0.0
662,2006,15,Bavispe,1377,14,10.167029774872912,4,2.904865649963689,0,0.0,5,3.631082062454612,4,2.904865649963689,1,0.7262164124909223,0,0.0
663,2006,16,Benjamín Hill,5732,54,9.42079553384508,9,1.5701325889741802,3,0.5233775296580601,63,10.99092812281926,4,0.6978367062107467,13,2.2679692951849266,0,0.0
664,2006,17,Caborca,69516,1715,24.670579434950227,20,0.2877035502618102,1,0.014385177513090512,733,10.544335117095345,56,0.8055699407330686,7,0.10069624259163358,284,4.085390413717706
665,2006,18,Cajeme,356290,3116,8.745684695051784,32,0.08981447697100677,5,0.014033512026719807,2008,5.635858429930674,346,0.9711190322490106,410,1.1507479861910241,315,0.8841112576833478
666,2006,19,Cananea,32061,257,8.015969558030005,3,0.09357162908206232,0,0.0,111,3.462150276036306,34,1.0604784629300397,10,0.31190543027354106,30,0.9357162908206231
667,2006,20,Carbó,4984,10,2.0064205457463884,3,0.6019261637239165,3,0.6019261637239165,13,2.6083467094703052,7,1.4044943820224718,0,0.0,0,0.0
668,2006,21,La Colorada,2306,1,0.43365134431916735,0,0.0,0,0.0,1,0.43365134431916735,0,0.0,0,0.0,0,0.0
669,2006,22,Cucurpe,937,5,5.3361792956243335,0,0.0,0,0.0,1,1.0672358591248667,0,0.0,1,1.0672358591248667,0,0.0
670,2006,23,Cumpas,6202,39,6.288294098677846,3,0.4837149306675266,1,0.16123831022250887,8,1.289906481780071,4,0.6449532408900355,2,0.32247662044501774,0,0.0
671,2006,24,Divisaderos,825,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
672,2006,25,Empalme,49987,309,6.181607217876648,4,0.08002080540940644,0,0.0,92,1.8404785244163482,19,0.3800988256946806,9,0.1800468121711645,11,0.22005721487586774
673,2006,26,Etchojoa,56129,243,4.32931283293841,17,0.30287373728375705,0,0.0,156,2.7793119421333,16,0.2850576350905949,0,0.0,26,0.4632186570222167
674,2006,27,Fronteras,7801,63,8.075887706704268,5,0.6409434687860531,2,0.25637738751442124,24,3.0765286501730547,14,1.7946417126009486,8,1.025509550057685,0,0.0
675,2006,28,Granados,1235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
676,2006,29,Guaymas,130329,1571,12.054109215907435,14,0.10742045131935334,4,0.030691557519815234,696,5.340331008447851,119,0.9130738362145032,20,0.15345778759907616,147,1.12791473885321
677,2006,30,Hermosillo,609829,5157,8.456468944572988,48,0.0787105893619359,6,0.009838823670241987,3894,6.385396561987049,959,1.5725719832936775,251,0.41159079020512307,315,0.5165382426877042
678,2006,31,Huachinera,1147,2,1.7436791630340018,0,0.0,0,0.0,1,0.8718395815170009,0,0.0,1,0.8718395815170009,0,0.0
679,2006,32,Huásabas,966,6,6.211180124223602,2,2.070393374741201,2,2.070393374741201,5,5.175983436853002,5,5.175983436853002,0,0.0,0,0.0
680,2006,33,Huatabampo,76296,58,0.7601971269791339,9,0.11796162315193458,1,0.013106847016881619,64,0.8388382090804236,5,0.06553423508440809,0,0.0,8,0.10485477613505295
681,2006,34,Huépac,1142,2,1.7513134851138354,0,0.0,0,0.0,1,0.8756567425569177,1,0.8756567425569177,1,0.8756567425569177,0,0.0
682,2006,35,Imuris,9988,37,3.7044453344012815,0,0.0,0,0.0,5,0.500600720865038,0,0.0,0,0.0,0,0.0
683,2006,36,Magdalena,24447,28,1.1453348059066553,3,0.12271444348999877,1,0.04090481449666626,19,0.7771914754366589,9,0.36814333046999637,0,0.0,1,0.04090481449666626
684,2006,37,Mazatán,1584,21,13.257575757575758,8,5.050505050505051,0,0.0,11,6.944444444444444,4,2.5252525252525255,4,2.5252525252525255,0,0.0
685,2006,38,Moctezuma,4187,48,11.464055409601148,4,0.9553379508000955,2,0.47766897540004777,5,1.1941724385001193,3,0.7165034631000717,2,0.47766897540004777,0,0.0
686,2006,39,Naco,5370,38,7.07635009310987,3,0.5586592178770949,0,0.0,12,2.2346368715083798,1,0.186219739292365,4,0.74487895716946,0,0.0
687,2006,40,Nácori Chico,2236,4,1.7889087656529516,0,0.0,0,0.0,2,0.8944543828264758,1,0.4472271914132379,0,0.0,0,0.0
688,2006,41,Nacozari de García,14365,135,9.397841977027497,3,0.20884093282283328,0,0.0,20,1.3922728854855553,6,0.41768186564566656,3,0.20884093282283328,11,0.7657500870170554
689,2006,42,Navojoa,140650,721,5.126199786704586,7,0.049768929968005686,2,0.014219694276573052,428,3.0430145751866338,48,0.3412726626377533,22,0.15641663704230357,53,0.37682189832918594
690,2006,43,Nogales,159787,1339,8.37990574952906,9,0.05632498263313035,0,0.0,881,5.513589966643094,126,0.788549756863825,509,3.1854906844737054,148,0.9262330477448103
691,2006,44,Onavas,479,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
692,2006,45,Opodepe,2831,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
693,2006,46,Oquitoa,402,8,19.90049751243781,2,4.975124378109452,2,4.975124378109452,6,14.925373134328359,5,12.437810945273633,1,2.487562189054726,0,0.0
694,2006,47,Pitiquito,9236,17,1.84062364660026,1,0.10827197921177999,1,0.10827197921177999,0,0.0,0,0.0,0,0.0,0,0.0
695,2006,48,Puerto Peñasco,31157,510,16.368713290753284,13,0.4172417113329268,4,0.12838206502551594,164,5.263664666046154,85,2.7281188817922137,161,5.167378117277017,16,0.5135282601020638
696,2006,49,Quiriego,3335,15,4.497751124437781,1,0.2998500749625187,0,0.0,5,1.4992503748125936,0,0.0,1,0.2998500749625187,0,0.0
697,2006,50,Rayón,1591,12,7.54242614707731,1,0.6285355122564426,0,0.0,5,3.1426775612822127,0,0.0,0,0.0,0,0.0
698,2006,51,Rosario,5432,12,2.2091310751104567,2,0.3681885125184094,0,0.0,8,1.4727540500736376,0,0.0,3,0.5522827687776142,0,0.0
699,2006,52,Sahuaripa,6400,88,13.75,0,0.0,0,0.0,21,3.28125,11,1.71875,0,0.0,0,0.0
700,2006,53,San Felipe de Jesús,416,3,7.211538461538462,1,2.403846153846154,0,0.0,4,9.615384615384617,0,0.0,1,2.403846153846154,0,0.0
701,2006,54,San Javier,279,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
702,2006,55,San Luis Río Colorado,145006,1409,9.716839303201247,18,0.12413279450505495,3,0.020688799084175827,705,4.861867784781319,210,1.448215935892308,5,0.03448133180695971,174,1.1999503468821981
